City	Edition	Sport	Discipline		NOC	Gender		Event_gender	Medal
Moscow	1980	Shooting	Shooting		GDR	Men		X	Silver
Moscow	1980	Shooting	Shooting		SWE	Men		X	Bronze
Moscow	1980	Shooting	Shooting		URS	Men		X	Gold
Moscow	1980	Shooting	Shooting		GDR	Men		X	Silver
Moscow	1980	Shooting	Shooting		BUL	Men		X	Bronze
Moscow	1980	Shooting	Shooting		HUN	Men		X	Gold
Moscow	1980	Shooting	Shooting		GDR	Men		X	Silver
Moscow	1980	Shooting	Shooting		URS	Men		X	Bronze
Moscow	1980	Shooting	Shooting		URS	Men		X	Gold
Moscow	1980	Shooting	Shooting		GDR	Men		X	Silver
Moscow	1980	Shooting	Shooting		CUB	Men		X	Bronze
Moscow	1980	Shooting	Shooting		DEN	Men		X	Gold
Moscow	1980	Shooting	Shooting		SWE	Men		X	Silver
Moscow	1980	Shooting	Shooting		GDR	Men		X	Bronze
Moscow	1980	Shooting	Shooting		ITA	Men		X	Gold
Moscow	1980	Shooting	Shooting		URS	Men		X	Silver
Moscow	1980	Volleyball	Volleyball		ROU	Men		M	Bronze
Moscow	1980	Volleyball	Volleyball		ROU	Men		M	Bronze
Moscow	1980	Volleyball	Volleyball		ROU	Men		M	Bronze
Moscow	1980	Volleyball	Volleyball		ROU	Men		M	Bronze
Moscow	1980	Volleyball	Volleyball		ROU	Men		M	Bronze
Moscow	1980	Volleyball	Volleyball		ROU	Men		M	Bronze
Moscow	1980	Volleyball	Volleyball		ROU	Men		M	Bronze
Moscow	1980	Volleyball	Volleyball		ROU	Men		M	Bronze
Moscow	1980	Volleyball	Volleyball		ROU	Men		M	Bronze
Moscow	1980	Volleyball	Volleyball		ROU	Men		M	Bronze
Moscow	1980	Volleyball	Volleyball		ROU	Men		M	Bronze
Moscow	1980	Volleyball	Volleyball		ROU	Men		M	Bronze
Moscow	1980	Volleyball	Volleyball		URS	Men		M	Gold
Moscow	1980	Volleyball	Volleyball		URS	Men		M	Gold
Moscow	1980	Volleyball	Volleyball		URS	Men		M	Gold
Moscow	1980	Volleyball	Volleyball		URS	Men		M	Gold
Moscow	1980	Volleyball	Volleyball		URS	Men		M	Gold
Moscow	1980	Volleyball	Volleyball		URS	Men		M	Gold
Moscow	1980	Volleyball	Volleyball		URS	Men		M	Gold
Moscow	1980	Volleyball	Volleyball		URS	Men		M	Gold
Moscow	1980	Volleyball	Volleyball		URS	Men		M	Gold
Moscow	1980	Volleyball	Volleyball		URS	Men		M	Gold
Moscow	1980	Volleyball	Volleyball		URS	Men		M	Gold
Moscow	1980	Volleyball	Volleyball		URS	Men		M	Gold
Moscow	1980	Volleyball	Volleyball		BUL	Men		M	Silver
Moscow	1980	Volleyball	Volleyball		BUL	Men		M	Silver
Moscow	1980	Volleyball	Volleyball		BUL	Men		M	Silver
Moscow	1980	Volleyball	Volleyball		BUL	Men		M	Silver
Moscow	1980	Volleyball	Volleyball		BUL	Men		M	Silver
Moscow	1980	Volleyball	Volleyball		BUL	Men		M	Silver
Moscow	1980	Volleyball	Volleyball		BUL	Men		M	Silver
Moscow	1980	Volleyball	Volleyball		BUL	Men		M	Silver
Moscow	1980	Volleyball	Volleyball		BUL	Men		M	Silver
Moscow	1980	Volleyball	Volleyball		BUL	Men		M	Silver
Moscow	1980	Volleyball	Volleyball		BUL	Men		M	Silver
Moscow	1980	Volleyball	Volleyball		BUL	Men		M	Silver
Moscow	1980	Volleyball	Volleyball		BUL	Women		W	Bronze
Moscow	1980	Volleyball	Volleyball		BUL	Women		W	Bronze
Moscow	1980	Volleyball	Volleyball		BUL	Women		W	Bronze
Moscow	1980	Volleyball	Volleyball		BUL	Women		W	Bronze
Moscow	1980	Volleyball	Volleyball		BUL	Women		W	Bronze
Moscow	1980	Volleyball	Volleyball		BUL	Women		W	Bronze
Moscow	1980	Volleyball	Volleyball		BUL	Women		W	Bronze
Moscow	1980	Volleyball	Volleyball		BUL	Women		W	Bronze
Moscow	1980	Volleyball	Volleyball		BUL	Women		W	Bronze
Moscow	1980	Volleyball	Volleyball		BUL	Women		W	Bronze
Moscow	1980	Volleyball	Volleyball		BUL	Women		W	Bronze
Moscow	1980	Volleyball	Volleyball		BUL	Women		W	Bronze
Moscow	1980	Volleyball	Volleyball		URS	Women		W	Gold
Moscow	1980	Volleyball	Volleyball		URS	Women		W	Gold
Moscow	1980	Volleyball	Volleyball		URS	Women		W	Gold
Moscow	1980	Volleyball	Volleyball		URS	Women		W	Gold
Moscow	1980	Volleyball	Volleyball		URS	Women		W	Gold
Moscow	1980	Volleyball	Volleyball		URS	Women		W	Gold
Moscow	1980	Volleyball	Volleyball		URS	Women		W	Gold
Moscow	1980	Volleyball	Volleyball		URS	Women		W	Gold
Moscow	1980	Volleyball	Volleyball		URS	Women		W	Gold
Moscow	1980	Volleyball	Volleyball		URS	Women		W	Gold
Moscow	1980	Volleyball	Volleyball		URS	Women		W	Gold
Moscow	1980	Volleyball	Volleyball		URS	Women		W	Gold
Moscow	1980	Volleyball	Volleyball		GDR	Women		W	Silver
Moscow	1980	Volleyball	Volleyball		GDR	Women		W	Silver
Moscow	1980	Volleyball	Volleyball		GDR	Women		W	Silver
Moscow	1980	Volleyball	Volleyball		GDR	Women		W	Silver
Moscow	1980	Volleyball	Volleyball		GDR	Women		W	Silver
Moscow	1980	Volleyball	Volleyball		GDR	Women		W	Silver
Moscow	1980	Volleyball	Volleyball		GDR	Women		W	Silver
Moscow	1980	Volleyball	Volleyball		GDR	Women		W	Silver
Moscow	1980	Volleyball	Volleyball		GDR	Women		W	Silver
Moscow	1980	Volleyball	Volleyball		GDR	Women		W	Silver
Moscow	1980	Volleyball	Volleyball		GDR	Women		W	Silver
Moscow	1980	Volleyball	Volleyball		GDR	Women		W	Silver
Moscow	1980	Weightlifting	Weightlifting		PRK	Men		M	Bronze
Moscow	1980	Weightlifting	Weightlifting		URS	Men		M	Gold
Moscow	1980	Weightlifting	Weightlifting		PRK	Men		M	Silver
Moscow	1980	Weightlifting	Weightlifting		POL	Men		M	Bronze
Moscow	1980	Weightlifting	Weightlifting		CUB	Men		M	Gold
Moscow	1980	Weightlifting	Weightlifting		URS	Men		M	Silver
Moscow	1980	Weightlifting	Weightlifting		POL	Men		M	Bronze
Moscow	1980	Weightlifting	Weightlifting		URS	Men		M	Gold
Moscow	1980	Weightlifting	Weightlifting		GDR	Men		M	Silver
Moscow	1980	Weightlifting	Weightlifting		HUN	Men		M	Bronze
Moscow	1980	Weightlifting	Weightlifting		URS	Men		M	Gold
Moscow	1980	Weightlifting	Weightlifting		BUL	Men		M	Silver
Moscow	1980	Weightlifting	Weightlifting		POL	Men		M	Bronze
Moscow	1980	Weightlifting	Weightlifting		URS	Men		M	Gold
Moscow	1980	Weightlifting	Weightlifting		BUL	Men		M	Silver
Moscow	1980	Weightlifting	Weightlifting		BUL	Men		M	Bronze
Moscow	1980	Weightlifting	Weightlifting		BUL	Men		M	Gold
Moscow	1980	Weightlifting	Weightlifting		GDR	Men		M	Silver
Moscow	1980	Weightlifting	Weightlifting		BUL	Men		M	Bronze
Moscow	1980	Weightlifting	Weightlifting		BUL	Men		M	Gold
Moscow	1980	Weightlifting	Weightlifting		URS	Men		M	Silver
Moscow	1980	Weightlifting	Weightlifting		TCH	Men		M	Bronze
Moscow	1980	Weightlifting	Weightlifting		URS	Men		M	Gold
Moscow	1980	Weightlifting	Weightlifting		BUL	Men		M	Silver
Moscow	1980	Weightlifting	Weightlifting		GDR	Men		M	Bronze
Moscow	1980	Weightlifting	Weightlifting		HUN	Men		M	Gold
Moscow	1980	Weightlifting	Weightlifting		BUL	Men		M	Silver
Moscow	1980	Weightlifting	Weightlifting		CUB	Men		M	Bronze
Moscow	1980	Weightlifting	Weightlifting		TCH	Men		M	Gold
Moscow	1980	Weightlifting	Weightlifting		URS	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Free.		URS	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Free.		ITA	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Free.		PRK	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Free.		POL	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Free.		URS	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Free.		HUN	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Free.		BUL	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Free.		URS	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Free.		POL	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Free.		MGL	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Free.		URS	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Free.		PRK	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Free.		GRE	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Free.		URS	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Free.		BUL	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Free.		YUG	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Free.		URS	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Free.		BUL	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Free.		TCH	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Free.		BUL	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Free.		MGL	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Free.		HUN	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Free.		BUL	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Free.		URS	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Free.		POL	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Free.		URS	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Free.		GDR	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Free.		TCH	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Free.		URS	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Free.		BUL	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Gre-R		HUN	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Gre-R		URS	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Gre-R		ROU	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Gre-R		LIB	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Gre-R		URS	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Gre-R		BUL	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Gre-R		BUL	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Gre-R		URS	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Gre-R		HUN	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Gre-R		SWE	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Gre-R		URS	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Gre-R		POL	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Gre-R		URS	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Gre-R		GRE	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Gre-R		HUN	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Gre-R		SWE	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Gre-R		ROU	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Gre-R		POL	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Gre-R		FIN	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Gre-R		HUN	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Gre-R		URS	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Gre-R		BUL	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Gre-R		URS	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Gre-R		POL	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Gre-R		ROU	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Gre-R		HUN	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Gre-R		URS	Men		M	Silver
Moscow	1980	Wrestling	Wrestling Gre-R		ROU	Men		M	Bronze
Moscow	1980	Wrestling	Wrestling Gre-R		BUL	Men		M	Gold
Moscow	1980	Wrestling	Wrestling Gre-R		POL	Men		M	Silver
Los Angeles	1984	Aquatics	Diving		CHN	Men		M	Bronze
Los Angeles	1984	Aquatics	Diving		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Diving		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Diving		USA	Women		W	Bronze
Los Angeles	1984	Aquatics	Diving		CHN	Women		W	Gold
Los Angeles	1984	Aquatics	Diving		USA	Women		W	Silver
Los Angeles	1984	Aquatics	Diving		USA	Men		M	Bronze
Los Angeles	1984	Aquatics	Diving		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Diving		CHN	Men		M	Silver
Los Angeles	1984	Aquatics	Diving		USA	Women		W	Bronze
Los Angeles	1984	Aquatics	Diving		CAN	Women		W	Gold
Los Angeles	1984	Aquatics	Diving		USA	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		CAN	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		NED	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		AUS	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		CAN	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		FRA	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		NED	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		CAN	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		AUS	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		FRG	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		FRG	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		SWE	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		AUS	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		NED	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		FRG	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		CAN	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		FRA	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		ROU	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		NED	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		SUI	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		CAN	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		AUS	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		BEL	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		CAN	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		VEN	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		AUS	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		FRG	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		FRG	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		AUS	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		FRG	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		FRG	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		NED	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		GBR	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		CAN	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		AUS	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		AUS	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		GBR	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		GBR	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		AUS	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		CAN	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		BRA	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		FRG	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		AUS	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		SWE	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		SWE	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		SWE	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		SWE	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		AUS	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		AUS	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		AUS	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		AUS	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		FRG	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		FRG	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		FRG	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		FRG	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		NED	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		NED	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		NED	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		NED	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		AUS	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		AUS	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		AUS	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		AUS	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		CAN	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		CAN	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		CAN	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		CAN	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		CAN	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		CAN	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		CAN	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		CAN	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		FRG	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		FRG	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		FRG	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		FRG	Women		W	Silver
Los Angeles	1984	Aquatics	Swimming		GBR	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		GBR	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		GBR	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		GBR	Men		M	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Men		M	Gold
Los Angeles	1984	Aquatics	Swimming		FRG	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		FRG	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		FRG	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		FRG	Men		M	Silver
Los Angeles	1984	Aquatics	Swimming		GBR	Women		W	Bronze
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Swimming		USA	Women		W	Silver
Los Angeles	1984	Aquatics	Synchronized S.		JPN	Women		W	Bronze
Los Angeles	1984	Aquatics	Synchronized S.		JPN	Women		W	Bronze
Los Angeles	1984	Aquatics	Synchronized S.		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Synchronized S.		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Synchronized S.		CAN	Women		W	Silver
Los Angeles	1984	Aquatics	Synchronized S.		CAN	Women		W	Silver
Los Angeles	1984	Aquatics	Synchronized S.		JPN	Women		W	Bronze
Los Angeles	1984	Aquatics	Synchronized S.		USA	Women		W	Gold
Los Angeles	1984	Aquatics	Synchronized S.		CAN	Women		W	Silver
Los Angeles	1984	Aquatics	Water polo		FRG	Men		M	Bronze
Los Angeles	1984	Aquatics	Water polo		FRG	Men		M	Bronze
Los Angeles	1984	Aquatics	Water polo		FRG	Men		M	Bronze
Los Angeles	1984	Aquatics	Water polo		FRG	Men		M	Bronze
Los Angeles	1984	Aquatics	Water polo		FRG	Men		M	Bronze
Los Angeles	1984	Aquatics	Water polo		FRG	Men		M	Bronze
Los Angeles	1984	Aquatics	Water polo		FRG	Men		M	Bronze
Los Angeles	1984	Aquatics	Water polo		FRG	Men		M	Bronze
Los Angeles	1984	Aquatics	Water polo		FRG	Men		M	Bronze
Los Angeles	1984	Aquatics	Water polo		FRG	Men		M	Bronze
Los Angeles	1984	Aquatics	Water polo		FRG	Men		M	Bronze
Los Angeles	1984	Aquatics	Water polo		FRG	Men		M	Bronze
Los Angeles	1984	Aquatics	Water polo		FRG	Men		M	Bronze
Los Angeles	1984	Aquatics	Water polo		YUG	Men		M	Gold
Los Angeles	1984	Aquatics	Water polo		YUG	Men		M	Gold
Los Angeles	1984	Aquatics	Water polo		YUG	Men		M	Gold
Los Angeles	1984	Aquatics	Water polo		YUG	Men		M	Gold
Los Angeles	1984	Aquatics	Water polo		YUG	Men		M	Gold
Los Angeles	1984	Aquatics	Water polo		YUG	Men		M	Gold
Los Angeles	1984	Aquatics	Water polo		YUG	Men		M	Gold
Los Angeles	1984	Aquatics	Water polo		YUG	Men		M	Gold
Los Angeles	1984	Aquatics	Water polo		YUG	Men		M	Gold
Los Angeles	1984	Aquatics	Water polo		YUG	Men		M	Gold
Los Angeles	1984	Aquatics	Water polo		YUG	Men		M	Gold
Los Angeles	1984	Aquatics	Water polo		YUG	Men		M	Gold
Los Angeles	1984	Aquatics	Water polo		YUG	Men		M	Gold
Los Angeles	1984	Aquatics	Water polo		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Water polo		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Water polo		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Water polo		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Water polo		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Water polo		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Water polo		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Water polo		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Water polo		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Water polo		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Water polo		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Water polo		USA	Men		M	Silver
Los Angeles	1984	Aquatics	Water polo		USA	Men		M	Silver
Los Angeles	1984	Archery	Archery		JPN	Men		M	Bronze
Los Angeles	1984	Archery	Archery		USA	Men		M	Gold
Los Angeles	1984	Archery	Archery		USA	Men		M	Silver
Los Angeles	1984	Archery	Archery		KOR	Women		W	Bronze
Los Angeles	1984	Archery	Archery		KOR	Women		W	Gold
Los Angeles	1984	Archery	Archery		CHN	Women		W	Silver
Los Angeles	1984	Athletics	Athletics		KEN	Men		M	Bronze
Los Angeles	1984	Athletics	Athletics		ITA	Men		M	Gold
Los Angeles	1984	Athletics	Athletics		GBR	Men		M	Silver
Los Angeles	1984	Athletics	Athletics		CAN	Men		M	Bronze
Los Angeles	1984	Athletics	Athletics		USA	Men		M	Gold
Los Angeles	1984	Athletics	Athletics		USA	Men		M	Silver
Los Angeles	1984	Athletics	Athletics		JAM	Women		W	Bronze
Los Angeles	1984	Athletics	Athletics		USA	Women		W	Gold
Los Angeles	1984	Athletics	Athletics		USA	Women		W	Silver
Los Angeles	1984	Athletics	Athletics		FRA	Women		W	Bronze
Los Angeles	1984	Athletics	Athletics		USA	Women		W	Bronze
Los Angeles	1984	Athletics	Athletics		USA	Women		W	Gold
Los Angeles	1984	Athletics	Athletics		GBR	Women		W	Silver
Los Angeles	1984	Athletics	Athletics		FIN	Men		M	Bronze
Los Angeles	1984	Athletics	Athletics		USA	Men		M	Gold
Los Angeles	1984	Athletics	Athletics		USA	Men		M	Silver
Los Angeles	1984	Athletics	Athletics		ESP	Men		M	Bronze
Los Angeles	1984	Athletics	Athletics		GBR	Men		M	Gold
Los Angeles	1984	Athletics	Athletics		GBR	Men		M	Silver
Los Angeles	1984	Athletics	Athletics		ROU	Women		W	Bronze
Los Angeles	1984	Athletics	Athletics		ITA	Women		W	Gold
Los Angeles	1984	Athletics	Athletics		ROU	Women		W	Silver
Los Angeles	1984	Athletics	Athletics		USA	Men		M	Bronze
Los Angeles	1984	Athletics	Athletics		USA	Men		M	Gold
Los Angeles	1984	Athletics	Athletics		USA	Men		M	Silver
Los Angeles	1984	Athletics	Athletics		JAM	Women		W	Bronze
Los Angeles	1984	Athletics	Athletics		USA	Women		W	Gold
Los Angeles	1984	Athletics	Athletics		USA	Women		W	Silver
Los Angeles	1984	Athletics	Athletics		ITA	Men		M	Bronze
Los Angeles	1984	Athletics	Athletics		MEX	Men		M	Gold
Los Angeles	1984	Athletics	Athletics		MEX	Men		M	Silver
Los Angeles	1984	Athletics	Athletics		CAN	Women		W	Bronze
Los Angeles	1984	Athletics	Athletics		ROU	Women		W	Gold
